Date,SMALL LoOP,ME1 OP2,ME1 OP3,ME1 OP4,SMALL HiOP,ME2 OP1,ME2 OP2,ME2 OP3,ME2 OP4,ME2 OP5,ME3 OP1,ME3 OP2,ME3 OP3,ME3 OP4,ME3 OP5,ME4 OP1,ME4 OP2,ME4 OP3,ME4 OP4,ME4 OP5,BIG LoOP,ME5 OP2,ME5 OP3,ME5 OP4,BIG HiOP
201401,0.9906,-3.6159,-3.7276,-4.5976,-5.5738,2.6946,-5.9385,-4.7265,-5.4099,-6.9674,2.134,-2.9925,-2.3899,-5.5331,-2.8167,0.0804,-2.6324,-0.3729,-3.3845,-6.0875,-2.3774,-3.4861,-1.355,-3.9391,-4.6657
201402,5.4236,3.76,2.1945,6.1083,5.009,7.1653,3.3756,3.2426,4.7849,4.0856,6.6883,5.1413,4.1137,6.4003,4.6996,6.5572,3.8251,5.0079,6.4662,6.3877,4.8773,3.6483,4.1663,4.2815,5.0101
201403,-1.6053,0.2217,2.8264,0.4781,2.5386,-4.1785,2.1704,1.7883,1.0133,1.1091,-4.5589,0.5661,0.4584,-1.1742,1.62,-2.4867,1.3426,0.2751,0.4437,-0.2314,-2.3983,1.8167,-0.7967,1.7729,0.8438
201404,-7.4461,-3.2236,-4.9242,-4.5583,-1.9969,-6.0444,-3.4228,-2.5422,-2.1213,-1.8885,-5.2126,-3.911,-2.4365,-2.1001,-0.1677,-3.1725,-1.4163,-1.2397,0.1908,-1.4156,0.216,-0.7609,-0.0613,0.6486,2.1515
201405,-2.1413,0.1905,-0.2932,1.3291,-1.1818,0.3738,-0.2516,0.3404,1.3238,-1.6869,2.807,1.044,2.0174,-1.0266,0.9632,3.1898,1.1557,2.0946,2.6487,2.1529,2.1912,1.9708,2.6959,1.5598,2.7746
201406,7.096,3.7605,3.1857,3.1133,3.4726,7.2673,6.2884,5.6103,6.214,4.3481,8.1262,4.9885,5.0928,4.3666,3.4214,4.7525,4.5689,3.4627,4.5664,3.2348,4.8707,1.97,1.4929,1.7275,1.5347
201407,-7.6589,-5.5329,-5.6152,-2.7742,-6.0672,-4.517,-6.8127,-5.5897,-6.2256,-6.616,-7.4113,-5.0967,-6.0384,-5.0782,-5.042,-6.8641,-2.5179,-4.6704,-1.5106,-2.4968,-1.7911,-1.7557,-1.4384,-0.9936,-0.9859
201408,3.3334,4.288,3.2174,4.5088,4.1143,7.3374,3.588,4.2332,3.0533,6.7558,6.5941,5.21,4.2099,3.8983,5.7841,7.95,5.0621,4.3302,4.9052,4.6156,5.2378,4.4057,3.1979,4.0705,3.9188
201409,-6.7354,-5.4345,-5.48,-5.2814,-4.7659,-5.7281,-5.2019,-5.311,-5.438,-5.6008,-8.3453,-4.8024,-5.9301,-4.4718,-3.6118,-4.4867,-4.0186,-4.4441,-3.1779,-3.1002,-0.4786,-0.5938,-1.5938,-1.0485,-1.5044
201410,4.4556,7.9525,7.0974,6.5224,6.2716,5.9475,7.6794,6.8559,5.8119,4.8225,3.7635,5.5689,5.7394,3.0783,3.9916,2.5894,2.8181,2.7062,2.8503,1.4759,1.3266,0.2381,2.8747,2.0989,2.6908
201411,-0.7729,-2.1095,-1.5525,-1.6343,0.5396,0.969,-0.7985,-1.6119,-0.0023,1.4482,2.103,0.9906,0.4228,0.6074,1.7908,0.7794,2.3666,0.7176,1.9315,4.5361,0.7935,1.7089,1.9719,2.8656,4.5035
201412,4.9286,4.6928,5.0898,6.0179,6.5541,2.7896,2.2524,3.3626,2.5135,0.3851,2.3304,1.2494,1.2801,-0.9722,0.8644,-1.7113,-0.268,0.93,1.2902,0.8925,-0.1017,-0.206,1.6172,-0.3465,-2.1106
201501,-4.7023,-5.2307,-6.0626,-3.353,-4.8591,-2.5634,-4.9167,-4.7623,-5.3089,-3.9616,-2.2022,-4.5695,-3.4748,-2.1595,-1.064,-1.7365,-2.5385,-1.0293,-0.6862,-2.9367,-7.476,-4.4202,-4.5514,-3.0621,-1.0421
201502,6.3752,5.4277,4.8549,6.0798,3.3662,6.5593,7.3396,6.2807,7.2101,6.4778,8.8791,6.6634,7.5612,8.185,6.6399,10.4762,8.8632,5.1702,6.1422,7.3195,9.5609,5.536,5.9842,5.296,6.1977
201503,-0.3761,2.8214,2.8372,1.9743,3.6672,1.157,2.4081,2.9144,2.361,2.4,0.3647,1.9465,1.608,1.0317,0.1731,0.3932,1.8239,0.6672,0.6946,-0.4286,-2.0646,-1.7391,-0.9749,-1.942,-2.0582
201504,-2.5498,-1.3923,-2.0912,-3.5351,-2.1593,-2.7338,-2.1046,-2.2835,-2.9451,-0.8035,-2.1715,-1.5721,-1.1933,-1.7771,-1.5769,-1.1431,-0.4873,0.0969,-1.4626,-1.3402,2.0654,1.602,0.1695,1.5909,0.9343
201505,3.2541,0.4022,0.0097,2.9773,-1.3175,4.9503,1.0943,1.5681,1.1231,2.6989,7.0333,2.574,2.4321,1.366,0.4453,3.1161,2.4464,2.0707,1.9957,0.0971,0.9189,1.8836,1.0097,0.9308,1.0894
201506,2.4172,2.8962,2.4424,3.6173,3.0781,-1.32,0.6664,2.6276,2.4085,0.372,-1.5363,0.3361,-0.7998,0.1562,-0.1255,-1.4336,0.0309,-2.141,-0.9758,-1.2364,-0.7901,-1.7728,-1.3315,-2.3444,-1.8746
201507,-5.2469,-4.2834,-2.8155,-5.6328,-7.955,-2.5571,-1.4968,-1.915,-1.6196,-1.5745,-1.6608,-1.7361,-2.32,-1.685,-1.4687,1.2578,1.6475,1.8502,-0.6557,0.0712,1.4145,3.5417,2.018,2.9166,1.0893
201508,-5.7942,-2.3632,-3.3501,-5.2367,-5.262,-9.0357,-5.1432,-4.1776,-4.8945,-5.4493,-5.1501,-5.5629,-3.9742,-6.6599,-6.152,-10.7853,-5.3198,-5.0735,-4.7476,-5.2396,-6.9742,-5.4849,-6.9262,-6.2823,-5.7005
201509,-9.2477,-3.5147,-1.9488,-5.2248,-6.4186,-8.7211,-3.7604,-5.1499,-5.9765,-4.5425,-7.8689,-4.4036,-4.1409,-5.4829,-5.7398,-8.1532,-3.0837,-2.3574,-5.3055,-4.7327,-5.6748,-2.5554,-2.2048,-2.007,-2.1807
201510,5.5105,5.1042,5.0498,6.5662,5.7643,4.7534,5.5289,5.8353,3.3986,6.3151,5.3165,5.3551,6.873,6.4327,4.6473,4.5712,5.4291,6.018,6.6315,6.792,7.9523,9.6287,7.6144,7.8559,8.4143
201511,4.6833,3.4218,3.3037,0.0132,0.9932,9.4229,4.2641,4.4305,1.597,0.371,3.2145,3.0721,1.5944,0.968,0.0932,3.4848,1.8766,1.0769,-0.3957,0.5212,1.4199,1.0962,-0.2347,0.8208,-0.6051
201512,-5.095,-4.2826,-3.4048,-5.7584,-5.6503,-3.0894,-5.6246,-5.3962,-5.3657,-5.2322,-4.449,-5.2804,-4.0273,-8.0247,-4.5502,-4.5566,-4.2898,-4.0573,-3.8008,-3.8323,-4.1845,-1.1149,-1.4184,-0.8125,-2.3911
201601,-13.5068,-5.8065,-4.1352,-9.6662,-9.0255,-16.5191,-6.2984,-7.5068,-8.0015,-9.3404,-14.6432,-6.3254,-6.7418,-6.718,-6.1833,-15.9679,-7.5811,-5.1955,-6.0517,-7.354,-13.0992,-4.7995,-3.8576,-4.8174,-5.3938
201602,-1.3603,-0.7801,-0.7519,2.7451,0.5727,-3.0104,1.4455,2.5472,1.0714,1.0792,-2.1737,2.6512,0.4755,2.3382,3.7292,-1.5048,0.0199,1.1453,1.4304,2.0052,-4.7514,-1.4601,0.1736,-0.5514,1.3407
201603,6.8599,6.3724,3.9438,7.3617,7.686,7.3949,7.6555,7.2854,9.8771,8.8452,7.469,7.7329,8.533,10.1209,8.1907,9.7074,8.496,7.5531,8.9948,7.9662,6.5671,7.3966,5.6949,6.1879,7.2477
201604,3.7905,4.772,2.4213,1.3938,2.5588,3.3254,2.701,1.042,1.4614,1.0612,3.415,1.797,1.033,2.5018,0.6714,2.6235,1.4311,1.4726,1.7045,1.8706,4.6151,0.4619,2.8996,1.0355,-1.8876
201605,1.0199,-0.5612,-0.1596,-1.3471,-1.708,3.614,1.9116,1.2128,1.4995,0.9101,3.1975,2.1978,0.6304,1.3492,0.8793,1.7828,4.8339,3.6214,1.0039,3.2333,3.1993,1.5159,1.8872,1.762,1.3088
201606,-1.7617,0.3446,-0.0789,1.4745,1.7403,-1.1086,-0.3139,-0.4147,0.2214,0.3775,-0.2206,0.1791,-1.4589,-2.4793,0.6199,-2.9737,-1.151,-0.6069,-0.0641,-1.8988,-3.7492,-1.5134,1.3058,0.3674,0.4605
201607,5.4264,5.5776,5.7723,4.2832,7.4363,7.42,5.4993,5.2119,4.3179,8.6819,9.2105,3.833,4.8775,6.1715,6.2649,6.8593,3.2572,2.8178,4.6493,4.793,1.0822,3.3276,3.9101,3.8606,4.3384
201608,4.2204,3.3518,2.245,3.8368,2.0459,2.5075,2.2017,1.9289,3.5002,3.2259,0.9557,1.7785,1.9409,2.3789,0.7548,0.518,1.8417,-0.2278,2.6018,0.9817,1.7907,1.0472,1.1034,-0.3636,-0.7257
201609,7.0847,2.3148,2.1728,0.8179,0.837,5.6947,1.0139,0.3299,0.04,0.3505,1.9926,1.5505,0.6352,-0.3202,-1.391,2.0839,-0.7049,0.3092,-0.0938,-0.8413,2.2652,-0.2587,-0.8721,-0.2231,0.8644
201610,-9.7514,-2.7847,-2.8818,-2.2984,-4.5517,-9.7382,-3.9893,-3.8029,-4.361,-6.3681,-8.8111,-2.8947,-2.6632,-3.8405,-1.9375,-6.8841,-0.6065,-0.9518,-2.6843,-1.7261,-0.6453,0.3185,-0.7263,-2.6867,-2.4504
201611,9.267,13.8665,15.1808,13.1503,14.1772,10.3522,13.0069,13.5309,13.8187,13.9604,8.9354,12.3337,10.6352,11.4742,7.5519,7.9914,9.5838,6.0921,5.9179,6.1738,4.695,4.5841,4.6692,3.4989,3.4362
201612,1.4764,7.4343,6.7047,5.5808,6.171,-1.8706,3.8111,3.6644,3.7549,1.5241,-1.8114,2.3872,2.1975,1.5477,2.6021,-3.524,2.4643,1.276,1.3813,0.339,1.2719,2.4164,2.938,1.7818,1.5342
201701,1.4799,-2.369,-3.4215,-1.5246,-2.3222,2.3574,0.1326,-1.4347,-1.7837,0.4367,2.6706,0.8227,1.5514,1.1493,0.9057,6.0415,2.421,1.6281,3.0168,2.0857,2.3902,1.002,0.7189,3.0529,2.2964
201702,1.3067,-0.1667,1.2119,-0.0044,0.8023,4.2527,1.1173,0.9055,0.6048,2.0473,3.2191,1.4389,2.2169,1.5271,1.1373,2.1237,4.6344,2.0865,2.1738,3.5668,-0.4012,3.6589,5.3342,3.3393,4.7407
201703,2.6886,0.9938,0.4568,0.0893,-0.366,1.1262,0.2634,-0.4229,-1.2221,1.3515,0.78,-0.6413,-0.8041,0.0052,1.4653,-0.0005,-0.5003,-0.0257,0.1103,0.2685,-0.9397,-0.4617,-0.9571,0.7446,0.7966
201704,0.9298,1.8183,1.6163,1.9749,3.1819,1.6977,0.8916,1.1814,1.6467,3.2729,-1.137,0.2755,0.7759,1.9092,1.7798,0.9541,1.0864,0.4207,0.647,1.3821,-0.3273,1.902,0.094,1.2245,1.5226
201705,-2.4613,-2.8835,-3.1066,-0.4345,-2.6578,-1.6907,-2.0107,-3.136,-3.7415,-2.0429,-1.1123,-0.6194,-1.6021,-1.7178,-0.8744,0.3295,-0.1235,0.9034,0.2967,-0.3719,-0.3645,0.9574,0.7565,1.5684,2.8475
201706,8.6422,3.9258,4.0328,2.1672,3.5226,6.1565,2.8091,4.5529,3.0332,1.1557,2.7525,2.7635,2.8148,2.2854,1.9446,0.0796,3.1647,1.6013,1.8785,1.844,-0.8447,0.9189,2.5265,0.8116,-0.8779
201707,-1.8836,-0.3539,-0.7829,-0.487,-0.6113,1.3621,1.7197,0.59,1.1854,-1.0647,2.512,0.8479,0.7983,0.8134,0.1733,0.8524,2.5561,2.0648,0.2046,1.7288,3.8919,2.1811,2.6966,2.4837,1.3838
201708,0.4484,-2.0485,-3.3811,-1.6594,-4.8992,-1.0966,-2.8812,-2.5752,-3.2456,-1.5656,0.9246,-1.1857,-2.0227,-3.1241,-0.7943,-0.8961,-0.6171,0.794,-0.574,-0.0901,-1.4552,-1.2563,1.0957,0.3857,1.8171
201709,9.2238,8.7869,8.8573,5.6031,8.2609,6.5953,7.2387,9.0249,8.9709,7.1045,4.8861,4.686,5.9397,5.3335,4.7346,5.0123,4.0982,3.3611,2.9475,3.9567,4.4252,3.5179,2.3254,1.2068,1.4809
201710,-1.13,1.2406,0.2838,0.4146,-1.1592,-1.6115,1.4738,0.9394,0.5989,1.6108,1.3467,2.6514,2.5136,0.6522,1.293,1.5863,2.3258,3.7152,2.1562,1.1932,0.2646,1.5277,4.2023,2.0809,3.0478
201711,2.735,1.7799,4.702,2.0621,7.0853,0.6551,1.4511,4.1843,3.8274,3.574,2.8556,2.4985,3.5471,4.0826,5.4187,2.5934,3.8994,5.7815,3.7904,4.8855,0.5552,1.9284,2.2859,3.4286,4.426
201712,0.6073,-0.1451,-1.8962,-0.8553,1.9244,1.2148,-0.9064,-1.0151,1.7503,1.5576,0.8889,-0.8041,-1.0142,0.8599,1.9428,1.5661,-0.086,0.2291,1.3986,1.8963,3.4278,1.2721,0.6266,1.2085,1.4643
201801,4.1418,1.1091,1.2032,1.7769,-2.699,3.5589,2.3196,2.4556,2.0902,1.2755,5.9682,2.2284,3.4547,5.2276,1.5392,3.4242,4.3447,4.4065,6.4898,4.3774,3.9991,6.7298,7.6605,5.0079,6.5358
201802,-2.2499,-4.2659,-4.408,-2.8219,-3.7542,-2.4928,-3.4369,-4.231,-4.2271,-4.0191,-2.3535,-2.083,-5.5749,-5.2879,-5.337,-4.1914,-3.7607,-2.7825,-5.7434,-3.435,-6.3755,-4.6885,-3.0855,-3.9375,-1.9585
201803,-0.4252,2.903,3.2972,2.7813,4.62,0.9686,1.2774,1.7156,-0.2115,1.7479,1.4985,1.2386,0.7276,-0.2603,1.1575,0.2136,0.3683,0.843,-0.6213,-0.4949,-1.1094,-2.5461,-4.0731,-2.2548,-3.2064
201804,1.307,1.0592,1.296,2.407,1.4002,3.8066,2.1331,0.3903,-0.9108,0.2321,1.7676,0.4785,-1.4951,0.8544,-2.2307,1.7226,0.9066,0.1881,-1.5447,-0.7975,5.2704,0.5179,0.8953,0.5574,-0.3183
201805,10.1283,6.6459,6.7044,9.6043,5.1855,8.1793,6.5113,7.0124,6.7658,2.4312,9.167,5.1586,5.4019,4.4609,0.2275,4.8322,3.3051,3.7817,3.8935,2.0288,0.0607,0.895,3.7357,1.2154,3.7766
201806,0.5677,1.486,2.5409,4.7923,5.3812,2.0766,0.2236,0.2161,0.4545,1.7154,-1.8416,-1.1909,0.5688,0.577,2.8835,1.5946,-1.3384,0.3263,0.9526,1.4661,2.3951,0.32,-0.1532,0.7457,0.7405
201807,-1.3719,1.2052,0.9508,-1.7043,-0.5767,2.052,1.8505,3.2457,3.2455,2.7087,-0.6486,1.8694,3.4871,1.4806,2.5992,0.6262,2.4588,3.463,3.0775,2.6957,2.1127,3.0464,5.4013,2.8085,4.095
201808,4.2203,2.5713,3.7779,0.9378,4.8019,7.856,2.6696,3.3222,2.0474,2.2203,6.6591,4.5766,5.3144,3.2002,1.6572,5.6833,3.1617,2.6582,1.8278,3.6585,5.1253,0.2199,1.9572,3.3673,6.0348
201809,-2.5128,-3.5605,-3.2858,-2.5675,0.2317,-1.4622,-2.8801,-3.2738,-3.013,-1.4993,-1.1535,-2.9462,-2.2826,-2.1216,-2.6644,-1.1673,-0.4179,-0.1636,-1.0199,-0.0401,-1.4143,0.266,-0.3886,1.4172,0.7113
201810,-13.5597,-7.776,-9.8955,-7.0129,-13.582,-14.1635,-8.9265,-10.4411,-10.9837,-11.7285,-11.4877,-10.3559,-9.2872,-8.5319,-11.7072,-12.0336,-9.8256,-8.8009,-7.5617,-8.5428,-6.9758,-8.188,-6.561,-4.9082,-8.4335
201811,-1.8874,1.0208,-0.7048,-1.2976,-6.1705,2.4421,1.7987,4.3656,0.1682,0.1639,-0.906,1.2892,2.029,4.0714,1.0114,0.5931,2.3956,2.0145,3.2664,2.8997,3.7101,1.1282,1.9488,2.6024,0.7941
201812,-14.6681,-10.0311,-10.1687,-12.2535,-13.043,-12.0047,-11.0927,-11.8503,-12.8192,-13.0516,-8.5842,-13.3808,-12.6524,-11.7886,-11.5786,-11.9463,-10.7866,-10.8894,-11.1218,-10.6985,-6.8719,-10.0688,-9.0871,-8.4172,-8.7953
201901,12.7858,7.809,8.4822,9.4624,10.2503,11.698,8.2573,10.4801,10.2756,13.2137,16.1704,10.6208,11.8192,10.9197,13.5936,15.5192,11.3072,10.3862,10.2343,9.8154,6.0523,11.7757,8.0858,6.8168,7.7596
201902,5.8687,4.9907,6.0879,5.3146,6.7043,5.3981,4.0278,6.1806,5.7019,4.9524,6.0986,5.0834,5.2652,4.6614,5.961,5.1356,4.5292,4.4373,4.1515,6.3424,-0.0788,4.4958,2.8893,3.5559,3.1709
201903,-0.6231,-4.1869,-4.2895,-4.9585,-5.9222,-0.9569,-3.4513,-3.6257,-3.769,-3.5761,0.9921,-3.1913,-2.2507,-0.7249,-2.5104,-0.9261,0.1921,-0.3241,1.6408,0.7362,-1.4196,0.6582,0.8255,1.744,3.4763
201904,1.3739,2.8917,3.7195,-0.4003,4.3611,0.9431,3.6628,3.2364,5.1508,4.8723,1.3744,5.9782,5.32,5.661,4.3373,1.999,4.9591,4.5907,3.5064,4.2968,5.8793,5.1343,4.2427,4.4171,3.7082
201905,-7.2154,-7.1938,-6.6195,-8.6713,-10.2023,-7.4792,-7.6817,-8.6475,-11.8496,-11.1735,-4.619,-8.444,-8.7122,-7.7275,-8.0361,-5.5284,-7.2401,-6.467,-8.4038,-6.8613,-8.3949,-8.0747,-6.4475,-5.8919,-6.764
201906,5.6208,5.1874,6.6972,6.4982,6.9622,8.4544,7.2474,7.3215,9.8463,8.441,6.4915,6.1827,10.1622,8.2153,9.3752,8.8926,7.8817,7.0143,9.7631,6.7454,4.3574,8.8241,4.8921,7.3637,7.5473
201907,-3.4474,0.4168,-1.7309,-1.0038,-2.6081,-0.1625,1.9095,-0.4019,0.15,-4.3133,1.992,1.3328,1.3302,0.7901,1.9119,2.4901,0.6128,1.3626,1.6658,1.0683,0.4721,-0.5139,2.8108,1.4943,1.7874
201908,-6.312,-5.9208,-6.0329,-8.5779,-12.3701,-3.6681,-8.1796,-3.8627,-5.9985,-8.4394,-5.8438,-7.4575,-5.5685,-5.46,-5.323,-3.4805,-3.32,-4.5622,-6.0161,-2.3855,-3.5698,-1.5594,-3.4756,-3.1855,0.0109
201909,-0.0915,6.1331,6.256,3.9288,7.5035,-2.2832,4.7921,4.7322,6.2197,4.6198,-2.4211,3.6078,3.7198,3.6151,0.6732,-3.4157,4.0624,3.6721,2.3463,2.067,0.1701,3.3051,2.9534,0.7877,1.2871
201910,0.0518,1.6215,1.7685,-2.2037,-2.1218,3.696,2.5142,1.9338,3.415,3.1298,5.2298,0.4344,2.3633,2.022,2.4526,2.0801,-1.2265,0.5643,1.4959,1.7975,1.2008,0.697,3.0957,2.359,2.9004
201911,7.2652,2.8984,2.7747,2.1852,3.5859,6.9817,2.2819,2.1022,2.0003,6.1708,8.6245,3.3704,2.9127,3.3637,2.6509,8.9437,3.2951,2.648,5.2151,4.4994,4.2162,3.502,3.6651,4.1301,3.7515
201912,8.485,3.5133,4.4991,3.6969,4.3499,5.7001,3.3743,4.255,2.2288,4.4975,0.6923,2.9516,3.4285,2.4078,3.3507,-0.6733,2.839,2.7577,2.866,2.4437,1.5343,3.3182,2.4627,2.3214,3.6651
202001,-3.6225,-6.7125,-6.8642,-6.5478,-9.2546,-3.991,-4.8945,-6.2972,-4.7699,-6.3581,-0.7104,-3.8892,-3.6308,-4.6521,-2.6404,0.6666,-0.1341,-1.5092,-1.4886,-2.4318,2.1371,0.6674,-0.7358,-2.3275,1.9761
202002,-5.0059,-7.7838,-8.7931,-8.8243,-8.0797,-6.8583,-9.7601,-10.9484,-10.2754,-12.8504,-4.6205,-10.0395,-9.1758,-8.8672,-11.0642,-4.6168,-9.5182,-8.5919,-9.6715,-9.0606,-7.3971,-10.4084,-8.6762,-7.5616,-7.6447
202003,-21.0306,-22.7422,-23.483,-30.8763,-32.6834,-19.7571,-23.0691,-22.0038,-22.2086,-33.0395,-15.4599,-19.9384,-24.107,-23.7831,-27.773,-17.3504,-21.6451,-21.6188,-20.3701,-16.4326,-15.1868,-15.4821,-16.4613,-10.5374,-8.4969
202004,20.2559,10.033,12.1643,14.9052,24.9958,14.849,14.2766,11.7122,15.2072,26.5428,16.0687,11.4984,13.369,16.7739,18.3229,17.3524,14.086,14.6194,15.3436,14.8592,9.7728,14.8185,13.8721,12.7136,13.557
202005,9.5609,3.3011,3.9282,4.2603,3.8484,8.8467,2.6061,3.7193,7.1746,7.8028,9.6071,3.3581,6.1061,9.7276,13.0412,11.5131,6.9221,7.0525,7.2071,7.9106,5.9833,5.1722,4.7576,5.3673,4.5963
202006,7.1359,4.8721,4.3126,8.0242,5.4752,5.3842,2.8043,1.84,4.7188,2.1422,3.2621,-0.1567,1.7632,4.6459,1.789,4.249,-0.1811,0.5227,1.7692,0.1841,0.9221,2.5642,-0.7414,-0.471,5.0144
202007,4.7694,-4.5681,0.4707,-4.4202,4.5159,2.2739,1.5165,3.2781,3.0549,3.9643,2.1447,3.0717,2.8369,2.6154,4.1158,6.7117,4.2186,5.3006,6.6186,4.4606,7.1384,8.1418,5.0368,5.9307,6.3213
202008,2.1219,6.1568,8.526,8.4443,12.7132,5.6988,5.0507,4.1586,9.6839,7.6115,8.6751,2.8811,4.1803,6.3521,7.0183,3.0506,2.9069,2.63,6.0238,5.8909,8.0661,9.5099,4.4552,5.7915,10.166
202009,-0.9717,-5.4823,-5.4407,1.8272,-4.4245,-3.2478,-6.0373,-4.4035,-5.4318,-5.6641,0.7285,-6.0767,-4.7592,-2.1023,-3.6452,1.091,-4.21,-2.5107,-1.379,-2.3782,-1.8556,-5.3541,-4.8439,-3.0451,-4.15
202010,-2.6848,5.3052,4.1608,1.1742,-0.3402,0.2884,5.4618,6.6497,3.8998,1.2885,0.4724,6.4839,3.7866,3.0816,2.4474,3.7326,0.9527,2.5661,1.7243,-0.9408,-2.354,-2.5798,0.3604,-1.2189,-4.603
202011,23.0246,22.146,19.7944,23.153,22.6524,21.5946,18.055,15.1702,17.8994,21.961,19.2909,16.1094,16.6483,21.1836,19.0693,15.9592,14.6876,12.5779,14.0511,16.1364,17.3246,15.9874,10.6706,11.6768,9.7402
202012,9.6822,8.3934,7.2964,7.7847,13.2751,11.256,8.8275,8.5202,9.205,7.3376,12.8021,8.6171,7.993,7.7433,7.1253,6.2774,5.6158,6.1216,7.146,5.811,1.794,9.9853,2.2886,2.3681,4.479
202101,16.5225,5.5534,8.8565,93.2308,9.8564,12.3549,4.3214,5.7285,3.2178,3.91,4.5641,1.7526,-0.0948,1.6654,2.3775,0.9689,0.0843,1.7932,0.2376,-0.5145,0.6763,1.9694,1.6705,-2.8734,-1.5494
202102,9.1847,13.4067,10.9987,-26.0891,10.2363,3.9561,10.8917,9.1223,12.8016,15.0116,-1.411,9.4693,12.0522,12.8303,7.8077,5.7406,7.1496,6.5794,8.3924,4.9945,4.4305,0.7539,5.0555,3.2127,0.4621
202103,-2.5974,7.496,9.3654,22.9472,3.3934,-4.2421,5.9941,4.0622,3.7097,4.6317,-6.5453,3.9027,6.7817,4.2148,6.834,-6.5097,5.2271,4.7156,3.4262,5.2959,-3.7845,2.8946,4.0578,6.5244,3.3768
202104,-3.117,1.7512,2.05,-1.6489,3.9897,0.5298,1.2587,2.09,1.8758,6.1196,1.1253,3.0594,3.9305,4.1146,6.2611,3.5346,5.6003,4.7716,3.1401,5.2076,6.151,5.0357,7.8312,4.3062,5.3214
202105,-0.2812,5.1511,7.6919,11.7577,11.3353,-2.8569,3.4369,4.0879,2.337,5.2564,-4.2425,0.5148,2.1823,1.7985,1.4468,-3.0576,1.7805,2.0343,0.6834,1.2664,-1.1633,-0.0952,1.4201,2.0097,-0.5983
202106,4.6722,0.45,4.4363,-0.4377,3.3043,8.0132,-1.2341,0.6512,-2.0842,-2.3915,4.9253,-1.9811,-2.3753,-1.6939,-1.0832,7.1896,-2.0492,-1.5085,-0.158,0.1452,3.9177,1.4022,1.3552,1.1116,4.647
202107,-9.5316,-1.504,-1.0124,-2.1388,-1.472,-8.7471,-3.0776,-0.3532,-2.8362,-3.265,-6.4046,-2.1023,1.6761,-0.7804,-1.2123,-5.8898,-0.4131,0.6183,2.0783,0.195,-1.7659,-0.5217,2.0693,2.9413,3.0859
202108,4.7786,2.0364,3.4622,4.0009,0.9082,3.5276,1.409,1.5626,1.9497,-0.2675,1.3441,1.6891,1.5324,1.8728,2.0471,3.2971,3.5344,3.0392,1.659,2.586,2.345,1.9911,3.7648,4.882,2.4299
202109,-3.3292,-0.9129,-1.4509,-2.7972,-2.675,-2.9545,-1.9002,-2.9097,-1.2783,-3.2955,-3.4853,-2.2482,-2.1933,-4.1719,-3.6181,-2.3519,-2.703,-2.3306,-4.9644,-5.5772,-1.1002,-1.3672,-3.5977,-6.3146,-5.4447
202110,-0.1809,2.6657,4.7319,5.3325,3.2462,1.57,3.5688,4.9178,5.1529,-0.0541,4.2173,3.6565,5.1701,6.03,2.3663,4.6502,7.505,3.6621,5.581,3.9841,4.7414,4.9282,11.392,6.7969,6.9537
202111,-8.115,-3.0914,-1.6504,-0.9727,-4.2082,-9.5194,-3.0663,-0.1631,0.4714,0.024,-9.6094,-4.7381,-0.535,-1.7121,-3.1776,-8.8086,-3.9276,-3.0635,-2.0712,-2.7324,-8.2244,-6.8325,-0.7527,-1.2188,1.3167
202112,-3.2121,3.7834,4.3041,4.7961,2.4728,-1.9575,7.2201,4.6385,3.4056,3.4119,-1.6414,4.7068,4.9507,5.7319,4.1675,-2.488,3.1524,5.5412,6.3701,5.219,-5.4458,4.9418,3.5335,2.5823,4.804
202201,-13.4331,-3.6419,-2.6327,-6.7457,-9.446,-13.2948,-4.5681,-8.3029,-9.1208,-8.1819,-11.4183,-5.8876,-8.4197,-8.2798,-7.8512,-11.4304,-3.8683,-5.3046,-5.901,-7.439,-7.3708,1.5039,-4.898,-7.2569,-5.5498
202202,0.4983,0.9254,-0.2661,1.2431,-0.1298,0.7087,1.4349,2.0702,2.3749,2.6168,0.3528,3.29,-0.6231,-0.4645,0.377,1.8904,1.8509,2.2582,-0.184,-1.2911,0.5091,-0.5059,-2.2413,-5.3349,-2.6416
202203,3.7677,1.776,-1.1403,2.9545,-4.8986,5.2629,0.3055,-0.2487,-0.7454,-1.5674,7.0091,1.3335,-0.6616,-1.5588,-1.0152,1.3179,1.697,2.2389,0.8313,0.2965,1.8201,-0.1282,6.4128,3.7028,4.0485
202204,-12.7658,-5.1607,-5.0494,-6.3834,-9.3111,-16.0087,-7.1521,-7.7194,-8.4905,-8.9595,-12.2946,-6.9441,-7.6481,-5.5991,-6.3448,-12.7041,-8.876,-8.6322,-4.7807,-5.6088,-11.4122,-9.1378,-9.8854,-11.2867,-8.4135
202205,-3.2802,2.0334,2.0872,0.014,2.1638,-1.7614,3.0114,2.2924,2.3346,1.3734,-3.908,1.1872,2.1819,1.4903,2.6623,-3.0797,3.8119,2.4151,0.7568,1.7162,-3.7315,3.1979,0.2531,0.7224,-1.6021
202206,-7.1627,-7.8909,-5.6061,-8.1375,-6.9914,-6.6561,-7.0986,-7.2555,-8.001,-8.9196,-10.5426,-8.4815,-7.2336,-7.3024,-9.1438,-11.0051,-10.7553,-9.1005,-10.2958,-8.0818,-10.1626,-12.9143,-9.045,-7.9288,-6.7605
